ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315B1,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315BT,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315S,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315S1,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315ST,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315W,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315W1,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315WT,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315X,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315X1,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Smeg,15,243,Single,Italy,True,600.0,820.0,IEC,DWAU315XT,DWA**315**,AS/NZS 2007.1:2005,4.04532120107694,4.0,0.0,0.792,Normal ECO,141.0,"Australia,New Zealand",0.387,120220,Approved,9.8,Built-in,True,600.0,2024-05-01,,Single product class,Unavailable,,http://www.smeg.com.au,9.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,265,Single,China,False,610.0,845.0,IEC,WQP12-76***,WQP12-76***,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,171.13,"Australia,Fiji,New Zealand",0.46,120257,Approved,10.2,Freestanding,False,598.0,2024-04-09,,Single product class,Available,http://www.midea.com/global/,,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,265,Single,China,False,610.0,845.0,IEC,WQP12-7617N,WQP12-76***,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,171.13,"Australia,Fiji,New Zealand",0.46,120257,Approved,10.2,Freestanding,False,598.0,2024-04-09,,Single product class,Available,http://www.midea.com/global/,,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,265,Single,China,False,610.0,845.0,IEC,WQP12-7635C,WQP12-76***,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,171.13,"Australia,Fiji,New Zealand",0.46,120257,Approved,10.2,Freestanding,False,598.0,2024-04-09,,Single product class,Available,http://www.midea.com/global/,,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,245,Single,Turkey,True,570.0,820.0,IEC,IVBID10X,IV**D10*,AS/NZS 2007.1:2005,4.02234014411325,4.0,0.0,1.82,Economic 50℃,136.29,"Australia,Fiji,New Zealand",0.08,120259,Approved,12.0,Freestanding,False,598.0,2024-04-29,,Single product class,Available,,http://www.ilve.com.au,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,245,Single,Turkey,True,570.0,820.0,IEC,IV**D10*,IV**D10*,AS/NZS 2007.1:2005,4.02234014411325,4.0,0.0,1.82,Economic 50℃,136.29,"Australia,Fiji,New Zealand",0.08,120259,Approved,12.0,Freestanding,False,598.0,2024-04-29,,Single product class,Available,,http://www.ilve.com.au,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,245,Single,Turkey,True,570.0,820.0,IEC,IVFID10,IV**D10*,AS/NZS 2007.1:2005,4.02234014411325,4.0,0.0,1.82,Economic 50℃,136.29,"Australia,Fiji,New Zealand",0.08,120259,Approved,12.0,Freestanding,False,598.0,2024-04-29,,Single product class,Available,,http://www.ilve.com.au,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,245,Single,Turkey,True,570.0,820.0,IEC,IVFSD10X,IV**D10*,AS/NZS 2007.1:2005,4.02234014411325,4.0,0.0,1.82,Economic 50℃,136.29,"Australia,Fiji,New Zealand",0.08,120259,Approved,12.0,Freestanding,False,598.0,2024-04-29,,Single product class,Available,,http://www.ilve.com.au,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,8,244,Single,China,True,580.0,850.0,IEC,WQP8-9249I-SS,,AS/NZS 2007.1:2005,2.27139384193026,2.0,0.0,2.0,Normal,116.18,"Australia,Fiji,New Zealand",0.0,120275,Approved,12.12,Freestanding,False,450.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,6,164,Single,China,False,500.0,438.0,IEC,WQP6-3604,,AS/NZS 2007.1:2005,2.5787317328589,2.5,1e-06,0.53,Normal,129.91,"Australia,Fiji,New Zealand",0.52,120276,Approved,7.4,Freestanding,False,550.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,7.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,281,Single,China,False,580.0,850.0,IEC,WQP12-92******,WQP12-92******,AS/NZS 2007.1:2005,3.01234486346604,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.0,120277,Approved,11.7,Freestanding,False,600.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,281,Single,China,False,580.0,850.0,IEC,WQP12-9250I-SS,WQP12-92******,AS/NZS 2007.1:2005,3.01234486346604,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.0,120277,Approved,11.7,Freestanding,False,600.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,281,Single,China,False,580.0,850.0,IEC,WQP12-9250I-W,WQP12-92******,AS/NZS 2007.1:2005,3.01234486346604,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.0,120277,Approved,11.7,Freestanding,False,600.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,281,Single,China,False,580.0,850.0,IEC,WQP12-9260G,WQP12-92******,AS/NZS 2007.1:2005,3.01234486346604,3.0,0.0,1.75,Normal,139.16,"Australia,Fiji,New Zealand",0.0,120277,Approved,11.7,Freestanding,False,600.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,265,Single,China,False,610.0,845.0,IEC,WQP12-J76******,WQP12-J76******,AS/NZS 2007.1:2005,3.60889790648364,3.5,0.00032,0.47,Normal,168.5,"Australia,Fiji,New Zealand",0.47,120282,Approved,12.0,Freestanding,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,265,Single,China,False,610.0,845.0,IEC,WQP12-J7609M,WQP12-J76******,AS/NZS 2007.1:2005,3.60889790648364,3.5,0.00032,0.47,Normal,168.5,"Australia,Fiji,New Zealand",0.47,120282,Approved,12.0,Freestanding,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,265,Single,China,False,610.0,845.0,IEC,WQP12-J7617H-SS,WQP12-J76******,AS/NZS 2007.1:2005,3.60889790648364,3.5,0.00032,0.47,Normal,168.5,"Australia,Fiji,New Zealand",0.47,120282,Approved,12.0,Freestanding,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,265,Single,China,False,610.0,845.0,IEC,WQP12-J7617H-W,WQP12-J76******,AS/NZS 2007.1:2005,3.60889790648364,3.5,0.00032,0.47,Normal,168.5,"Australia,Fiji,New Zealand",0.47,120282,Approved,12.0,Freestanding,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,265,Single,China,False,550.0,815.0,IEC,WQP12-J7711E,,AS/NZS 2007.1:2005,3.60889790648364,3.5,0.00032,0.47,Normal,168.5,"Australia,Fiji,New Zealand",0.47,120283,Approved,12.0,Built-in,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,15,237,Single,China,False,570.0,815.0,IEC,WQP12-U7311P,,AS/NZS 2007.1:2005,4.11541668333687,4.0,0.0,0.2,Normal,178.85,"Australia,Fiji,New Zealand",0.2,120284,Approved,12.0,Built-in,False,598.0,2024-04-08,,Single product class,Available,https://www.midea-australia.com.au/,,12.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,12,256,Single,China,False,610.0,845.0,IEC,ODW600,ODW600,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,normal,171.13,"Australia,New Zealand",0.46,120287,Approved,10.2,Freestanding,False,598.0,2024-04-05,,Single product class,Available,,http://www.omegaappliances.com.au,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,12,256,Single,China,False,610.0,845.0,IEC,ODW600S,ODW600,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,normal,171.13,"Australia,New Zealand",0.46,120287,Approved,10.2,Freestanding,False,598.0,2024-04-05,,Single product class,Available,,http://www.omegaappliances.com.au,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,12,256,Single,China,False,610.0,845.0,IEC,ODW600W,ODW600,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,normal,171.13,"Australia,New Zealand",0.46,120287,Approved,10.2,Freestanding,False,598.0,2024-04-05,,Single product class,Available,,http://www.omegaappliances.com.au,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,329,Single,China,False,570.0,815.0,IEC,WQP12-7309A,,AS/NZS 2007.1:2005,3.00238509010731,3.0,0.0,0.26,Normal,163.37,"Australia,Fiji,New Zealand",0.24,120324,Approved,13.6,Built-in,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,13.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,14,265,Single,China,True,600.0,845.0,IEC,WQP12-J7209N,,AS/NZS 2007.1:2005,3.60889790648364,3.5,0.0,0.33,Normal,166.58,"Australia,Fiji,New Zealand",0.22,120328,Approved,12.1,Freestanding,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Midea,12,265,Single,China,False,550.0,815.0,IEC,WQP12-7713J,,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,171.13,"Australia,Fiji,New Zealand",0.46,120334,Approved,10.2,Built-in,False,598.0,2024-04-08,,Single product class,Available,http://www.midea.com/global/,,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
