Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Product Website,Representative Brand URL,Availability,Expiry Date
93241,Approved,DELL,P68G-b,P68G-b,"Australia,Fiji,New Zealand",China,,http://www.dell.com/,Available,2020-09-16
93241,Approved,DELL,Vostro 14-5459-b,P68G-b,"Australia,Fiji,New Zealand",China,,http://www.dell.com/,Available,2020-09-16
93246,Approved,PB,WKSPBHD348206-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-17
93252,Approved,DELL,Latitude E5570-a,,"Australia,Fiji,New Zealand",China,,,Available,2020-09-22
93256,Approved,DELL,Dell Precision 7510-c,,"Australia,Fiji,New Zealand",China,,,Available,2020-09-21
93259,Approved,DELL,Dell Precision 7710-c,,"Australia,Fiji,New Zealand",China,,,Available,2020-09-21
93260,Approved,DELL,Latitude E5470-b,,"Australia,Fiji,New Zealand",China,,,Available,2020-09-22
93303,Approved,PB,WKSPBHD349951-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-22
93310,Approved,msi,MS-AE91-c,,"Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2020-09-28
93348,Approved,msi,GT62  2QD-c,"MS-16L1, GT62  2QD,  GT62  2QE-c","Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2020-09-22
93348,Approved,msi,GT62  2QE-c,"MS-16L1, GT62  2QD,  GT62  2QE-c","Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2020-09-22
93348,Approved,msi,MS-16L1-c,"MS-16L1, GT62  2QD,  GT62  2QE-c","Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2020-09-22
93348,Approved,msi,"MS-16L1, GT62  2QD,  GT62  2QE-c","MS-16L1, GT62  2QD,  GT62  2QE-c","Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2020-09-22
93369,Approved,GIGABYTE,GB-BSCE-3955-b,GB-BSi7-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-07
93369,Approved,GIGABYTE,GB-BSi3-6100-b,GB-BSi7-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-07
93369,Approved,GIGABYTE,GB-BSi5-6200-b,GB-BSi7-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-07
93369,Approved,GIGABYTE,GB-BSi7-6500-b,GB-BSi7-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-07
93385,Approved,PB,WKSPBHD352122-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-22
93386,Approved,PB,WKSPBHD354508-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-23
93387,Approved,PB,WKSPBHD351642-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-22
93389,Approved,PB,WKSPBHD351860-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-22
93391,Approved,PB,wkspb085585-d,,New Zealand,New Zealand,,,Available,2115-09-22
93414,Approved,PB,wkspb084784-d,,New Zealand,New Zealand,,,Available,2115-09-23
93415,Approved,PB,wkspb084847-d,,New Zealand,New Zealand,,,Available,2115-09-23
93419,Approved,PB,WKSPBHD353351-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-23
93420,Approved,DELL,OptiPlex 3240 AIO-b,"OptiPlex 3240 AIO, W14B, W14B001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-22
93420,Approved,DELL,"OptiPlex 3240 AIO, W14B, W14B001-b","OptiPlex 3240 AIO, W14B, W14B001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-22
93420,Approved,DELL,W14B001-b,"OptiPlex 3240 AIO, W14B, W14B001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-22
93420,Approved,DELL,W14B-b,"OptiPlex 3240 AIO, W14B, W14B001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-22
93421,Approved,PB,WKSPBHD353512-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-23
93422,Approved,PB,WKSPNHD353875-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-23
93423,Approved,DELL,OptiPlex 7440 AIO-b,"OptiPlex 7440 AIO, W11C, W11C001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-28
93423,Approved,DELL,"OptiPlex 7440 AIO, W11C, W11C001-b","OptiPlex 7440 AIO, W11C, W11C001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-28
93423,Approved,DELL,W11C001-b,"OptiPlex 7440 AIO, W11C, W11C001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-28
93423,Approved,DELL,W11C-b,"OptiPlex 7440 AIO, W11C, W11C001-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2020-09-28
93457,Approved,Dove Barebones,BB133A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93458,Approved,Dove Barebones,BB136A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93461,Approved,Dove Barebones,BB161A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93468,Approved,Dove Barebones,BB112-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93471,Approved,Dove Barebones,BB113-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93473,Approved,Dove Barebones,BB114-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93474,Approved,Dove Barebones,BB115-a,,"Fiji,New Zealand",New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-24
93477,Approved,HP,HP EliteOne 800 G2 23-in Non-Touch GPU All-in-One-b,HP EliteOne 800 G2 23-in Touch GPU All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch GPU All-in-One-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-01
93477,Approved,HP,HP EliteOne 800 G2 23-in Touch GPU All-in-One PC-b,HP EliteOne 800 G2 23-in Touch GPU All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch GPU All-in-One-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-01
93477,Approved,HP,HP EliteOne 800 G2 23-in Touch GPU All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch GPU All-in-One-b,HP EliteOne 800 G2 23-in Touch GPU All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch GPU All-in-One-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-01
93478,Approved,HP,HP EliteOne 800 G2 23-in Non-Touch All-in-One PC-b,HP EliteOne 800 G2 23-in Touch All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch All-in-One PC-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-07
93478,Approved,HP,HP EliteOne 800 G2 23-in Touch All-in-One PC-b,HP EliteOne 800 G2 23-in Touch All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch All-in-One PC-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-07
93478,Approved,HP,HP EliteOne 800 G2 23-in Touch All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch All-in-One PC-b,HP EliteOne 800 G2 23-in Touch All-in-One PC;HP EliteOne 800 G2 23-in Non-Touch All-in-One PC-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-07
93479,Approved,HP,HP ProOne 600 G2 21.5-in Non-Touch All-in-One PC-b,HP ProOne 600 G2 21.5-in Touch All-in-One PC;HP ProOne 600 G2 21.5-in Non-Touch All-in-One PC-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-01
93479,Approved,HP,HP ProOne 600 G2 21.5-in Touch All-in-One PC-b,HP ProOne 600 G2 21.5-in Touch All-in-One PC;HP ProOne 600 G2 21.5-in Non-Touch All-in-One PC-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-01
93479,Approved,HP,HP ProOne 600 G2 21.5-in Touch All-in-One PC;HP ProOne 600 G2 21.5-in Non-Touch All-in-One PC-b,HP ProOne 600 G2 21.5-in Touch All-in-One PC;HP ProOne 600 G2 21.5-in Non-Touch All-in-One PC-b,"Australia,New Zealand",China,http://www.tnitek.com/aboutus.html,http://www.hp.com/,Available,2020-10-01
93480,Approved,Dove Barebones,BB163A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-10-02
93482,Approved,Dove Barebones,BB162A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-28
93483,Approved,Dove Barebones,BB163A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-28
93484,Approved,Dove Barebones,BB166A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-28
93485,Approved,Dove Barebones,BB168A-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-28
93486,Approved,Dove Barebones,BB170-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2115-09-28
93488,Approved,PB,WKSPBHD355238-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-28
93489,Approved,PB,WKSPBHD355646-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-28
93490,Approved,PB,WKSPBHD355419-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-09-28
93491,Approved,PB,WKSPBHD357840-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-10-08
93518,Approved,HP,HP EliteDesk 800 G2 SFF Business PC-b,,"Australia,New Zealand","Singapore,China",,,Available,2020-10-20
93519,Approved,TOSHIBA,TECRA Z40-C-b,TECRA Z40t-C-b,,China,,,Available,2020-10-12
93519,Approved,TOSHIBA,TECRA Z40t-C,TECRA Z40t-C-b,,China,,,Available,2020-10-12
93519,Approved,TOSHIBA,TECRA Z40t-C-b,TECRA Z40t-C-b,,China,,,Available,2020-10-12
93519,Approved,TOSHIBA,TECRA Z45-C-b,TECRA Z40t-C-b,,China,,,Available,2020-10-12
93519,Approved,TOSHIBA,TECRA Z45t-C-b,TECRA Z40t-C-b,,China,,,Available,2020-10-12
93524,Approved,HP,HP EliteDesk 800 G2 TWR Business PC-b,,"Australia,New Zealand","Singapore,China",,,Available,2020-10-20
93525,Approved,HP,HP ProDesk 600 G2 MT Business PC-b,,"Australia,New Zealand","Singapore,China",,,Available,2020-10-13
93526,Approved,HP,HP ProDesk 600 G2 SFF Business PC-b,,"Australia,New Zealand","Singapore,China",,,Available,2020-10-20
93530,Approved,PB,WKSPBNS146144-a,,New Zealand,New Zealand,,,Unavailable,2115-09-28
93531,Approved,PB,WKSPBNS130342-a,,New Zealand,New Zealand,,,Unavailable,2115-09-28
93532,Approved,PB,WKSPBNS152324-a,,New Zealand,New Zealand,,,Unavailable,2115-09-28
93533,Approved,PB,WKSPBNS152334-a,,New Zealand,New Zealand,,,Unavailable,2115-09-28
93534,Approved,PB,WKSPBNS152744-a,,New Zealand,New Zealand,,,Unavailable,2115-09-28
93535,Approved,PB,WKSPBNS154464-a,,New Zealand,New Zealand,,,Unavailable,2115-09-28
93606,Approved,GIGABYTE,GB-BSCEH-3955-b,GB-BSi7H-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-08
93606,Approved,GIGABYTE,GB-BSi3H-6100-b,GB-BSi7H-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-08
93606,Approved,GIGABYTE,GB-BSi5H-6200-b,GB-BSi7H-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-08
93606,Approved,GIGABYTE,GB-BSi7H-6500-b,GB-BSi7H-6500-b,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2020-10-08
93618,Approved,DELL,Latitude 3470-a,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2020-10-07
93619,Approved,DELL,Latitude 3470-b,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2020-10-05
93620,Approved,DELL,Latitude 3570-a,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2020-10-07
93621,Approved,DELL,Latitude 3570-b,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2020-10-05
93630,Approved,Lenovo,10CT-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10CU-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10CV-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10CW-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10J9-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10JA-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10JB-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,10JC-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93630,Approved,Lenovo,ThinkCentre M79 SFF-d,ThinkCentre M79 SFF-d,"Australia,Fiji,New Zealand","India,China,Brazil,Hungary,United States of America",http://www.lenovo.com/,http://www.lenovo.com/,Available,2020-11-27
93637,Approved,HP,HP EliteDesk 800 G2 Desktop Mini – 35W-d,HP EliteDesk 800 G2 Desktop Mini – 65W; HP EliteDesk 800 G2 Desktop Mini – 35W; HP EliteDesk 800 G2 Retail System; HP ProDesk 600 G2 Desktop Mini-d,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-28
93637,Approved,HP,HP EliteDesk 800 G2 Desktop Mini – 65W-d,HP EliteDesk 800 G2 Desktop Mini – 65W; HP EliteDesk 800 G2 Desktop Mini – 35W; HP EliteDesk 800 G2 Retail System; HP ProDesk 600 G2 Desktop Mini-d,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-28
93637,Approved,HP,HP EliteDesk 800 G2 Desktop Mini – 65W; HP EliteDesk 800 G2 Desktop Mini – 35W; HP EliteDesk 800 G2 Retail System; HP ProDesk 600 G2 Desktop Mini-d,HP EliteDesk 800 G2 Desktop Mini – 65W; HP EliteDesk 800 G2 Desktop Mini – 35W; HP EliteDesk 800 G2 Retail System; HP ProDesk 600 G2 Desktop Mini-d,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-28
93637,Approved,HP,HP EliteDesk 800 G2 Retail System-d,HP EliteDesk 800 G2 Desktop Mini – 65W; HP EliteDesk 800 G2 Desktop Mini – 35W; HP EliteDesk 800 G2 Retail System; HP ProDesk 600 G2 Desktop Mini-d,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-28
93637,Approved,HP,HP ProDesk 600 G2 Desktop Mini-d,HP EliteDesk 800 G2 Desktop Mini – 65W; HP EliteDesk 800 G2 Desktop Mini – 35W; HP EliteDesk 800 G2 Retail System; HP ProDesk 600 G2 Desktop Mini-d,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-28
93639,Approved,HP,HP EliteDesk 800 G2 DM 35W Business PC-b,HP EliteDesk 800 G2 DM 65W Business PC; HP EliteDesk 800 G2 DM 35W Business PC; HP EliteDesk 800 G2 DM Retail System; HP ProDesk 600 G2 DM Business PC;-b,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-15
93639,Approved,HP,HP EliteDesk 800 G2 DM 65W Business PC-b,HP EliteDesk 800 G2 DM 65W Business PC; HP EliteDesk 800 G2 DM 35W Business PC; HP EliteDesk 800 G2 DM Retail System; HP ProDesk 600 G2 DM Business PC;-b,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-15
93639,Approved,HP,HP EliteDesk 800 G2 DM 65W Business PC; HP EliteDesk 800 G2 DM 35W Business PC; HP EliteDesk 800 G2 DM Retail System; HP ProDesk 600 G2 DM Business PC;-b,HP EliteDesk 800 G2 DM 65W Business PC; HP EliteDesk 800 G2 DM 35W Business PC; HP EliteDesk 800 G2 DM Retail System; HP ProDesk 600 G2 DM Business PC;-b,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-15
93639,Approved,HP,HP EliteDesk 800 G2 DM Retail System-b,HP EliteDesk 800 G2 DM 65W Business PC; HP EliteDesk 800 G2 DM 35W Business PC; HP EliteDesk 800 G2 DM Retail System; HP ProDesk 600 G2 DM Business PC;-b,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-15
93639,Approved,HP,HP ProDesk 600 G2 DM Business PC-b,HP EliteDesk 800 G2 DM 65W Business PC; HP EliteDesk 800 G2 DM 35W Business PC; HP EliteDesk 800 G2 DM Retail System; HP ProDesk 600 G2 DM Business PC;-b,"Australia,New Zealand",China,,http://www8.hp.com/us/en/home.html,Available,2020-10-15
93693,Approved,PB,WKSPBDT256335-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2115-10-08
93697,Approved,PB,WKSPBHD357829-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-10-08
93698,Approved,PB,WKSPBHD358141-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-10-08
93699,Approved,PB,WKSPBHD359196-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-10-08
93701,Approved,PB,WKSPBHD361789-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-10-08
93704,Approved,Medion,MD8324-d,,Australia,China,http://www.medion.com.au/,,Available,2020-10-07
93720,Approved,PB Manukau,WKSPBMN284656-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93721,Approved,PB Manukau,WKSPBMN284763-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93722,Approved,PB Manukau,WKSPBMN284269-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93723,Approved,PB Manukau,WKSPBMN285175-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93724,Approved,PB Manukau,WKSPBMN285336-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93725,Approved,PB Manukau,WKSPBMN285038-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93726,Approved,PB Manukau,WKSPBMN285874-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93727,Approved,PB Manukau,WKSPBMN285894-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-11-12
93728,Approved,PB Manukau,WKSPBMN285831-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93730,Approved,PB Manukau,WKSPBMN285717-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-10-08
93731,Approved,PB Manukau,WKSPBMN286300-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2115-11-12
93733,Approved,DELL,Inspiron 24-5459-b,Inspiron 24-5459-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-22
93733,Approved,DELL,W12C004-b,Inspiron 24-5459-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-22
93734,Approved,DELL,D13S001-b,Inspiron 3250-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-20
93734,Approved,DELL,Inspiron 3250-b,Inspiron 3250-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-20
93734,Approved,DELL,Vostro 3250-b,Inspiron 3250-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-20
93735,Approved,DELL,D19M002-b,Inspiron 3650-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-13
93735,Approved,DELL,Inspiron 3650-b,Inspiron 3650-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-13
93735,Approved,DELL,Vostro 3650-b,Inspiron 3650-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-13
93735,Approved,DELL,Vostro 3653-b,Inspiron 3650-b,"Australia,Fiji,New Zealand",China,,,Available,2020-10-13
93738,Approved,PB,WKSPBHD363453-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Available,2115-10-12
93755,Approved,TOSHIBA,PORTEGE R30-C,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93755,Approved,TOSHIBA,PORTEGE R30/R30t-C-a,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93755,Approved,TOSHIBA,PORTEGE R30t-C,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93755,Approved,TOSHIBA,PORTEGE R35/R35t-C-a,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93755,Approved,TOSHIBA,Satellite A30/A30t-C-a,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93755,Approved,TOSHIBA,Satellite A35/A35t-C-a,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93755,Approved,TOSHIBA,Satellite Pro A30/A30t-C-a,PORTEGE R30/R30t-C-a,,China,,,Available,2020-10-09
93775,Approved,DELL,Inspiron 15-3559-a,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2020-10-12
93777,Approved,DELL,Inspiron 15-3559-b,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2020-10-09
